node1_norm,node2_norm,weight
excuse,method,142
mess,method,113
constant,find,129
regret,shouldnt,286
fun,training,421
create,woman,334
fat,hope,237
lol,system,223
useful,water,182
glad,watch,133
response,useful,196
circumstance,interesting,181
energy,show,785
low,manage,341
average,stay,310
tip,watch,460
alcohol,rest,297
excuse,wife,143
circumstance,face,326
piece,rid,159
doctor,tip,245
god,leave,262
okay,ton,491
degree,muscle,151
regular,young,239
necessary,tv,136
esteem,skill,573
answer,partner,648
pain,tend,175
drug,ton,297
tend,test,115
balance,lesson,149
growth,sick,81
choose,information,195
history,weird,188
sense,toxic,646
lead,tough,184
bro,version,112
crazy,test,192
system,training,253
balance,hobby,198
quick,workout,229
book,fight,706
balance,strong,311
attractive,benefit,293
perspective,quality,243
peace,shit,515
necessary,suck,227
add,similar,320
lack,overall,421
lazy,terrible,238
concept,internet,168
potential,sad,265
anxious,several,206
cut,schedule,335
health,lol,705
light,system,324
none,regret,219
consistent,fear,283
computer,purpose,206
company,slow,179
free,understanding,652
exact,trauma,89
shape,sport,302
none,search,110
meal,smoke,148
app,shape,103
method,mom,81
check,rid,295
depression,overall,473
little,recommend,1225
lifestyle,path,385
phone,recommend,520
message,struggle,353
check,desire,351
benefit,happen,242
entire,history,274
history,safe,122
apps,challenge,147
key,program,199
boring,increase,75
instagram,show,259
grow,shame,204
development,notice,147
apps,fall,154
doubt,picture,190
journal,loss,108
perspective,risk,206
message,walk,262
judge,media,283
journey,serious,347
balance,music,241
option,pattern,236
hair,yeah,219
active,smoke,139
comfortable,mood,255
early,plenty,290
journey,muscle,358
quick,ton,186
quality,super,221
balance,toxic,154
public,reach,116
awkward,side,249
bed,inner,192
grow,walk,305
impact,nature,206
nobody,specific,231
boundaries,college,148
interesting,resource,222
difference,wake,426
app,key,270
joy,strong,290
fix,passion,157
achieve,shouldnt,201
quality,walk,256
ready,recommend,241
meal,test,123
character,key,216
loss,reach,180
boundaries,doubt,103
history,pick,144
cause,consistent,321
create,super,148
instagram,routine,152
beat,public,104
fault,party,152
fine,message,334
happiness,porn,225
porn,student,154
open,toxic,499
instagram,offer,64
porn,respect,199
idk,notice,139
character,joke,122
loss,media,165
addiction,city,89
insecure,limit,68
bro,lazy,67
approach,op,180
happy,op,671
trauma,youtube,195
media,op,292
apps,truth,89
class,op,194
fix,several,279
feeling,progress,2886
relationship,similar,2755
real,social,4499
anyone,woman,3077
number,woman,1091
anyone,value,1913
body,track,770
big,opinion,1172
teach,value,541
cut,early,366
anyone,hobbies,1627
fact,game,1738
content,future,638
content,fact,665
pay,process,567
hobbies,tv,583
expectation,personality,232
amount,funny,272
due,house,1040
motivation,rid,317
average,play,275
history,success,245
job,sorry,2840
little,parent,3184
couple,video,1265
fear,strength,409
great,relationship,6261
happy,study,1646
easy,everything,4918
friend,school,4426
health,huge,1327
exercise,mind,3270
girl,sure,3233
capable,girl,345
date,fear,610
business,college,1225
gym,important,2104
healthy,young,1408
brain,health,1931
brain,walk,835
meal,necessary,159
chance,important,1639
hobby,live,456
belief,power,656
relationship,terrible,1243
pick,read,1301
anyways,important,498
second,stop,1907
grateful,learn,682
mental,push,875
head,parent,1661
high,rest,1289
path,phone,352
phone,state,660
comfortable,interested,662
hope,ton,339
degree,turn,514
heres,push,269
attitude,terrible,148
online,tool,386
exact,friendships,73
call,social,1975
character,guy,681
fuck,important,1322
group,interest,2224
lose,stop,732
picture,willing,197
character,game,631
character,kid,310
specific,sure,1505
knowledgeable,tool,396
position,short,522
book,potential,887
call,low,644
pay,wrong,966
easy,energy,1817
business,word,721
emotional,stay,548
car,stay,579
ready,stay,516
emotional,productive,308
fight,hand,510
big,skill,2087
account,skill,363
sort,support,527
friend,mother,787
offer,woman,588
emotional,example,1188
able,part,5571
health,pain,1119
hope,multiple,295
leave,suck,356
desire,society,474
able,mood,822
house,motivation,845
computer,sort,314
book,edit,664
drug,hobbies,356
room,student,480
finish,straight,190
first,man,5594
book,perfect,1428
cycle,main,212
group,opinion,849
opinion,project,311
kid,wake,601
first,lead,1716
girl,lead,561
brain,doubt,418
current,move,1049
eye,weird,657
lead,system,343
lead,pick,248
plan,real,1657
real,respect,1011
helpful,language,335
hold,waste,273
sound,voice,585
dad,hand,439
grateful,serious,173
course,male,433
activity,school,1595
light,school,770
sure,tip,1623
grade,muscle,129
relationship,word,2401
cold,school,688
show,talk,2059
contact,part,892
play,term,533
college,major,1459
difference,opportunity,552
course,top,880
everything,leave,1560
body,public,462
progress,sense,1216
show,standard,274
heres,productive,288
future,last,2579
conversation,top,477
diet,interested,302
city,none,187
media,play,541
child,interesting,356
bunch,quality,140
circumstance,edit,88
great,progress,2643
fun,idk,470
turn,whole,1036
energy,strong,968
progress,super,522
community,nobody,232
community,quit,251
bunch,idk,126
business,interested,597
activity,try,3147
activity,mind,2536
judge,school,600
activity,easy,1456
easy,porn,777
mindset,move,968
accept,age,388
deep,mindset,781
second,shouldnt,511
difference,grade,192
difference,main,398
grade,standard,164
course,feeling,3648
club,happy,588
healthy,simple,1401
eat,example,1003
message,porn,169
choose,porn,110
opportunity,perfect,759
manage,sense,462
appreciate,healthy,759
part,simple,2073
pattern,place,905
anxiety,pattern,755
event,skill,837
free,lack,912
awesome,opinion,256
afraid,simple,566
behavior,improve,507
aware,line,368
productive,weird,228
source,sure,859
figure,real,1532
anger,desire,248
source,truth,347
process,progress,1607
edit,teach,113
anyone,name,976
friend,run,798
anxiety,recommend,816
easy,practice,1942
depression,straight,473
head,opportunity,972
cause,happiness,724
drink,growth,211
honest,simple,596
opportunity,pattern,305
quality,respect,256
main,video,800
behavior,understand,654
feeling,lesson,1118
everything,natural,1288
choose,understand,324
deal,zone,292
hope,kind,1779
coffee,last,631
depression,half,710
internet,test,209
line,search,159
passion,treat,106
overall,waste,221
book,pain,1164
book,plenty,914
brain,decent,279
age,shame,357
course,lazy,541
insecure,live,326
horrible,sex,250
confident,enough,357
information,show,416
boring,show,269
benefit,comfortable,459
childhood,comfortable,271
order,student,406
business,city,347
benefit,position,371
car,company,429
late,truth,215
boring,truth,164
grade,shame,114
average,overcome,138
brother,joy,109
front,shame,137
childhood,overcome,224
amazing,man,1335
luck,major,489
lazy,study,633
deal,major,475
huge,tired,504
diet,early,412
belief,everything,1478
comment,tired,412
connection,game,641
present,study,469
impossible,mine,189
fix,shit,1134
overall,realize,355
productive,quality,290
computer,drive,241
horrible,internet,171
sorry,suggestion,422
check,end,1371
exact,kind,676
money,mother,895
fault,mental,502
open,piece,477
crazy,sound,513
end,run,1084
anger,eye,282
progress,task,1124
inner,terrible,146
inner,lose,104
smoke,success,219
anxiety,present,1160
course,memory,475
purpose,trust,464
achieve,respect,190
information,useful,540
choose,interested,267
angry,sure,954
general,mindset,645
personality,whole,958
fight,walk,361
improve,journey,916
talk,uncomfortable,1279
able,tough,1136
able,slow,973
anyone,uncomfortable,912
number,open,541
behavior,face,569
face,piece,433
hand,tip,536
hair,tip,262
cut,mother,248
direction,number,295
dad,hold,255
edit,pick,165
party,public,168
keep,whole,608
aspect,keep,226
end,key,1098
growth,last,733
add,last,541
heart,history,243
pay,space,307
deal,emotion,1453
difficult,phone,764
face,safe,311
act,limit,242
basic,method,192
online,possible,1094
course,understanding,717
huge,weird,517
important,overcome,793
first,sex,2059
brain,real,2105
brain,ready,608
ability,eye,554
eye,serious,325
reach,ready,312
anger,random,127
give,look,3022
important,weird,899
end,stress,1504
family,quality,690
club,home,629
break,interest,1012
human,mindset,724
natural,short,487
eat,relate,131
beautiful,happen,187
anyways,relate,103
emotional,give,979
car,give,735
play,similar,577
